service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sat2-60-439-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-60-441-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-60-443-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-60-494-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-60-495-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-60-496-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-60-497-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-60-498-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-501-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-524-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-528-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-529-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-530-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-532-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-533-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-537-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-61-544-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L01-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L05-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L11-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L12-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L13-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L14-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L15-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-64-L45-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L02-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L05-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L11-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L12-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L15-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L20-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L21-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L22-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat2-65-L30-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat2-78-SY1-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-78-SY3-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat2-79-KM1-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-17-908-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-18-901-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-18-902-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-18-903-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-526-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-527-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-548-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-549-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-550-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-951-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-953-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-23-959-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-475-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-481-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-483-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-485-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-486-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-487-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-488-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-24-489-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-627-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-631-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-708-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-709-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-800-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-804-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-811-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-812-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-813-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-816-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-822-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-824-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-825-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-828-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-843-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-844-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-845-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-848-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-26-862-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-27-786-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-27-787-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-27-788-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-27-887-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-760-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-770-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-771-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-772-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-773-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-775-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-776-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-779-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-780-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-781-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-782-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-784-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-785-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-832-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-28-833-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-33-200-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-33-250-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-33-251-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-33-901-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-33-902-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-215-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-216-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-220-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-223-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-232-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-234-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-235-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-236-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-426-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-429-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-35-903-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-420-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-444-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-453-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-454-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-455-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-456-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-457-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-458-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-459-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-941-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-36-943-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-503-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-504-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-505-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-506-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-508-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-509-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-510-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-512-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-546-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-552-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-553-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-558-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-37-567-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-418-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-419-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-421-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-423-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-424-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-425-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-460-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-461-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-462-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-463-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-465-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-467-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-468-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-469-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-38-476-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-40-683-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-356-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-357-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-358-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-381-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-382-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-383-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-384-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-385-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-386-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-387-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-388-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-390-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-513-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-514-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-517-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-518-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-554-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-555-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-556-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-557-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-559-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-561-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-564-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-566-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-569-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-570-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-577-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-578-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-579-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-580-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-42-582-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-477-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-478-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-479-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-484-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-490-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-525-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-534-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-536-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-538-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-540-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-541-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-43-543-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-44-684-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-44-685-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-44-965-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B05-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B50-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B51-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B52-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B53-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B54-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B55-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B60-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B61-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B62-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B65-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B70-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-45-B71-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B05-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B50-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B51-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B52-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B53-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B54-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B55-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B60-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B61-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B62-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B65-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B70-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-46-B71-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-789-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-790-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-791-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-792-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-796-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-798-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-799-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-881-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-890-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-891-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-892-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-893-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-894-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-895-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-897-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-51-898-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-831-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-834-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-835-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-836-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-837-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-839-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-840-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-841-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-846-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-847-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-888-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-889-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-899-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-925-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-926-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-927-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-928-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-52-929-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-400-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-402-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-404-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-420-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-422-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-427-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-428-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-431-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-432-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-453-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-454-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-455-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-456-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-457-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-458-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-471-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-472-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-941-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-943-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-947-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-53-949-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G01-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G10-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G11-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G12-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G20-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G22-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G23-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G24-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G25-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-58-G43-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-10B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-11B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-12B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-13B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-14B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-15B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-20B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-21B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-22B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-23B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-24B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-25B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-26B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-30B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-59-31B-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-150-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-151-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-152-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-153-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-154-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-160-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-161-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-166-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-167-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-170-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-180-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-181-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-182-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-190-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-191-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-192-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-194-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-400-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-406-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-407-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-408-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-409-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-410-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-411-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-412-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-414-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-415-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-439-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-441-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-443-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-494-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-495-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-496-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-497-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-60-498-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-501-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-524-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-528-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-529-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-530-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-532-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-533-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-537-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-61-544-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L01-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L05-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L11-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L12-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L13-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L14-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L15-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L20-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-64-L42-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-65-L02-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-65-L20-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-65-L21-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-65-L22-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-65-L30-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L01-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L02-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L03-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L04-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L14-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L15-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L20-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L21-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L22-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L30-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L40-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L41-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L42-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L43-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L44-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-66-L45-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G30-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G31-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G32-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G41-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G42-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G45-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G52-aus","0","0","0","0","0","1","0","20260122","20260426"
